exchange,exchange_token,trading_symbol,groww_symbol,name,instrument_type,segment,series,isin,lot_size,tick_size,buy_allowed,sell_allowed,internal_trading_symbol,is_intraday
BSE,539876,CROMPTON,BSE-CROMPTON,Crompton Greaves,EQ,CASH,A,INE299U01018,1.0,0.05,1,1,CROMPTON,0
BSE,539883,PILANIINVS,BSE-PILANIINVS,Pilani Investment,EQ,CASH,B,INE417C01014,1.0,0.05,1,1,PILANIINVS,0
BSE,539884,DARSHANORNA,BSE-DARSHANORNA,Darshan Orna,EQ,CASH,X,INE671T01028,1.0,0.01,1,1,DARSHANORNA,0
BSE,539872,BAJAJHCARE,BSE-BAJAJHCARE,Bajaj Healthcare,EQ,CASH,B,INE411U01027,1.0,0.05,1,1,BAJAJHCARE,0
BSE,539767,MNIL,BSE-MNIL,Mega Nirman & Inds.,EQ,CASH,X,INE216Q01010,1.0,0.01,1,1,MNIL,0
BSE,539939,YASHCHEM,BSE-YASHCHEM,Yash Chemex,EQ,CASH,XT,INE571U01010,1.0,0.05,1,1,YASHCHEM,0
BSE,540003,IPRU9028,BSE-IPRU9028,IPRU9028,EQ,CASH,F,INF109KB1XB1,1.0,0.01,0,1,IPRU9028,0
BSE,539958,BSLDAFSIRG,BSE-BSLDAFSIRG,BSLDAFSIRG,EQ,CASH,F,INF209KB1010,1.0,0.01,0,1,BSLDAFSIRG,0
BSE,539986,COMSYN,BSE-COMSYN,COMSYN,EQ,CASH,T,INE073V01015,1.0,0.05,1,1,COMSYN,0
BSE,539841,LANCER,BSE-LANCER,Lancer Container,EQ,CASH,T,INE359U01028,1.0,0.01,1,1,LANCER,0
BSE,539984,HUIL,BSE-HUIL,Hindusthan Urban,EQ,CASH,X,INE799B01017,1.0,0.05,1,1,HUIL,0
BSE,539821,P1RGRW2019,BSE-P1RGRW2019,P1RGRW2019,EQ,CASH,F,INF666M01BV8,1.0,0.01,0,1,P1RGRW2019,0
BSE,540078,MITSU,BSE-MITSU,Mitsu Chem Plast,EQ,CASH,X,INE317V01016,1.0,0.05,1,1,MITSU,0
BSE,539938,MIL,BSE-MIL,Medico Intercont,EQ,CASH,X,INE858Q01019,1.0,0.01,1,1,MIL,0
BSE,539832,IPRU8996,BSE-IPRU8996,IPRU8996,EQ,CASH,F,INF109KB1TJ2,1.0,0.01,0,1,IPRU8996,0
BSE,540079,SPRAYKING,BSE-SPRAYKING,Sprayking,EQ,CASH,B,INE537U01037,1.0,0.01,1,1,SPRAYKING,0
BSE,539921,SEIL,BSE-SEIL,Shanti Educational,EQ,CASH,X,INE440T01028,1.0,0.05,1,1,SEIL,0
BSE,539895,SPICELOUNG,BSE-SPICELOUNG,Spice Lounge Food,EQ,CASH,XT,INE631E01024,1.0,0.01,1,1,SPICELOUNG,0
BSE,539917,NAGAFERT,BSE-NAGAFERT,Nagarjuna Fertilizer,EQ,CASH,B,INE454M01024,1.0,0.01,1,1,NAGAFERT,0
BSE,539784,LICNFNHGP,BSE-LICNFNHGP,LICNFNHGP,EQ,CASH,B,INF767K01PC8,1.0,0.01,1,1,LICNFNHGP,0
BSE,540124,GNA,BSE-GNA,GNA Axles,EQ,CASH,B,INE934S01014,1.0,0.05,1,1,GNA,0
BSE,540293,PRICOLLTD,BSE-PRICOLLTD,Pricol,EQ,CASH,A,INE726V01018,1.0,0.05,1,1,PRICOLLTD,0
BSE,540361,DANUBE,BSE-DANUBE,Danube Industries,EQ,CASH,X,INE575D01041,1.0,0.01,1,1,DANUBE,0
BSE,540144,DRA,BSE-DRA,DRA Consultants,EQ,CASH,M,INE746V01016,2500.0,0.01,1,1,DRA,0
BSE,540132,SIIL,BSE-SIIL,Sabrimala Industries,EQ,CASH,XT,INE400R01018,1.0,0.01,1,1,SIIL,0
BSE,540210,HEADSUP,BSE-HEADSUP,Mandhana Retail,EQ,CASH,B,INE759V01019,1.0,0.01,1,1,HEADSUP,0
BSE,540386,ONTIC,BSE-ONTIC,Ontic Finserve,EQ,CASH,XT,INE989S01042,1.0,0.01,1,1,ONTIC,0
BSE,540147,SHASHIJIT,BSE-SHASHIJIT,Shashijit Infra,EQ,CASH,X,INE700V01021,1.0,0.01,1,1,SHASHIJIT,0
BSE,540175,REGENCY,BSE-REGENCY,Regency Fincorp,EQ,CASH,XT,INE964R01013,1.0,0.01,1,1,REGENCY,0
BSE,540396,MANOMAY,BSE-MANOMAY,Manomay Tex India,EQ,CASH,B,INE784W01015,1.0,0.05,1,1,MANOMAY,0
BSE,540269,SKL,BSE-SKL,Super Fine Knitters,EQ,CASH,MT,INE459U01018,10000.0,0.01,1,1,SKL,0
BSE,540153,ENDURANCE,BSE-ENDURANCE,Endurance Tech,EQ,CASH,A,INE913H01037,1.0,0.05,1,1,ENDURANCE,0
BSE,540150,MHEL,BSE-MHEL,Mewar Hi-tech Engg,EQ,CASH,MT,INE957U01011,750.0,0.01,1,1,MHEL,0
BSE,540332,TANVI,BSE-TANVI,Tanvi Foods,EQ,CASH,M,INE978V01015,1000.0,0.01,1,1,TANVI,0
BSE,540401,MAXIMUS,BSE-MAXIMUS,Maximus Intl,EQ,CASH,X,INE544W01021,1.0,0.01,1,1,MAXIMUS,0
BSE,540198,OSIAJEE,BSE-OSIAJEE,Osiajee Texfab,EQ,CASH,XT,INE186R01013,1.0,0.05,1,1,OSIAJEE,0
BSE,540180,VBL,BSE-VBL,Varun Beverages,EQ,CASH,A,INE200M01039,1.0,0.05,1,1,VBL,0
BSE,540395,CHEMCRUX,BSE-CHEMCRUX,Chemcrux Enterprises,EQ,CASH,B,INE298W01016,1.0,0.05,1,1,CHEMCRUX,0
BSE,540360,LLFICL,BSE-LLFICL,Leading Leasing Fin.,EQ,CASH,X,INE715Q01029,1.0,0.01,1,1,LLFICL,0
BSE,540154,IDFSENSEXE,BSE-IDFSENSEXE,IDFSENSEXE,EQ,CASH,A,INF194KA1T91,1.0,0.01,1,1,IDFSENSEXE,0
BSE,540083,TVVISION,BSE-TVVISION,TV Vision,EQ,CASH,B,INE871L01013,1.0,0.01,1,1,TVVISION,0
BSE,540358,RMC,BSE-RMC,RMC Switchgears,EQ,CASH,M,INE655V01019,125.0,0.05,1,1,RMC,0
BSE,540222,LAURUSLABS,BSE-LAURUSLABS,Laurus Labs,EQ,CASH,A,INE947Q01028,1.0,0.05,1,1,LAURUSLABS,0
BSE,540097,GAMCO,BSE-GAMCO,Gamco,EQ,CASH,X,INE890S01026,1.0,0.01,1,1,GAMCO,0
BSE,540259,SHANGAR,BSE-SHANGAR,Shangar Decor,EQ,CASH,X,INE118R01032,1.0,0.01,1,1,SHANGAR,0
BSE,540082,RSTL,BSE-RSTL,Riddhi Steel & Tube,EQ,CASH,MT,INE367U01013,1500.0,0.05,1,1,RSTL,0
BSE,540189,UPROTECH,BSE-UPROTECH,Unipro Technologies,EQ,CASH,X,INE448F01012,1.0,0.01,1,1,UPROTECH,0
BSE,540393,SMLT,BSE-SMLT,Sarthak Metals,EQ,CASH,B,INE017W01010,1.0,0.05,1,1,SMLT,0
BSE,540266,GLCL,BSE-GLCL,Globe Commercials,EQ,CASH,XT,INE804Q01013,1.0,0.01,1,1,GLCL,0
BSE,540190,FRANKLININD,BSE-FRANKLININD,Franklin Industries,EQ,CASH,X,INE789R01022,1.0,0.01,1,1,FRANKLININD,0
BSE,540181,SALEM,BSE-SALEM,Salem Erode,EQ,CASH,X,INE894E01028,1.0,0.01,1,1,SALEM,0
BSE,540310,CFL,BSE-CFL,Classic Filaments,EQ,CASH,XT,INE181U01018,1.0,0.01,1,1,CFL,0
BSE,540270,RAIDEEPIND,BSE-RAIDEEPIND,Raideep Industries,EQ,CASH,XT,INE923R01019,1.0,0.01,1,1,RAIDEEPIND,0
BSE,540125,RADHIKAJWE,BSE-RADHIKAJWE,Radhika Jeweltech,EQ,CASH,B,INE583V01021,1.0,0.01,1,1,RADHIKAJWE,0
BSE,540173,PNBHOUSING,BSE-PNBHOUSING,PNB Housing Finance,EQ,CASH,A,INE572E01012,1.0,0.05,1,1,PNBHOUSING,0
BSE,540143,SAGARSOFT,BSE-SAGARSOFT,Sagarsoft (India),EQ,CASH,X,INE184B01012,1.0,0.05,1,1,SAGARSOFT,0
BSE,540212,TCIEXP,BSE-TCIEXP,TCI Express,EQ,CASH,B,INE586V01016,1.0,0.05,1,1,TCIEXP,0
BSE,540159,PURPLE,BSE-PURPLE,Purple Entertainment,EQ,CASH,XT,INE905R01016,1.0,0.01,1,1,PURPLE,0
BSE,540151,DIKSAT,BSE-DIKSAT,Diksat Transworld,EQ,CASH,M,INE942P01013,750.0,0.05,1,1,DIKSAT,0
BSE,540377,IFL,BSE-IFL,IFL Enterprises,EQ,CASH,B,INE714U01024,1.0,0.01,1,1,IFL,0
BSE,540192,LKPSEC,BSE-LKPSEC,LKP Securities,EQ,CASH,X,INE341H01023,1.0,0.01,1,1,LKPSEC,0
BSE,540376,DMART,BSE-DMART,Avenue Supermarts,EQ,CASH,A,INE192R01011,1.0,0.05,1,1,DMART,0
BSE,540243,NEWLIGHT,BSE-NEWLIGHT,New Light Industries,EQ,CASH,X,INE835U01027,1.0,0.01,1,1,NEWLIGHT,0
BSE,540268,TRU,BSE-TRU,TruCap Finance,EQ,CASH,B,INE615R01029,1.0,0.01,1,1,TRU,0
BSE,540205,AVL,BSE-AVL,Aditya Vision,EQ,CASH,A,INE679V01027,1.0,0.05,1,1,AVL,0
BSE,540174,SOUTHERNIN,BSE-SOUTHERNIN,Southern Infoconsult,EQ,CASH,X,INE298B01010,1.0,0.01,1,1,SOUTHERNIN,0
BSE,540221,SHASHANK,BSE-SHASHANK,Shashank Traders,EQ,CASH,X,INE508R01018,1.0,0.01,1,1,SHASHANK,0
BSE,540203,SFL,BSE-SFL,Sheela Foam,EQ,CASH,A,INE916U01025,1.0,0.05,1,1,SFL,0
BSE,540204,EIKO,BSE-EIKO,Narendra Investments,EQ,CASH,X,INE666Q01016,1.0,0.01,1,1,EIKO,0
BSE,540359,PARMAX,BSE-PARMAX,Parmax Pharma,EQ,CASH,X,INE240T01014,1.0,0.01,1,1,PARMAX,0
BSE,540252,VSL,BSE-VSL,Veeram Securities,EQ,CASH,B,INE607V01028,1.0,0.01,1,1,VSL,0
BSE,540366,RADIOCITY,BSE-RADIOCITY,Music Broadcast,EQ,CASH,B,INE919I01024,1.0,0.01,1,1,RADIOCITY,0
BSE,540148,BINDALEXPO,BSE-BINDALEXPO,Bindal Exports,EQ,CASH,MT,INE564V01013,4000.0,0.01,1,1,BINDALEXPO,0
BSE,540134,IISL,BSE-IISL,Ishaan Infra,EQ,CASH,XT,INE818R01011,1.0,0.01,1,1,IISL,0
BSE,540133,ICICIPRULI,BSE-ICICIPRULI,ICICI Prudential,EQ,CASH,A,INE726G01019,1.0,0.05,1,1,ICICIPRULI,0
BSE,540311,JITFINFRA,BSE-JITFINFRA,JITF Infra,EQ,CASH,T,INE863T01013,1.0,0.05,1,1,JITFINFRA,0
BSE,540115,LTTS,BSE-LTTS,L&T Technology Serv.,EQ,CASH,A,INE010V01017,1.0,0.05,1,1,LTTS,0
BSE,540267,FLORACORP,BSE-FLORACORP,Flora Corporation,EQ,CASH,X,INE318U01016,1.0,0.01,1,1,FLORACORP,0
BSE,540254,MTPL,BSE-MTPL,Marg Techno-Projects,EQ,CASH,XT,INE245H01018,1.0,0.01,1,1,MTPL,0
BSE,540108,TIAANC,BSE-TIAANC,Tiaan Consumer,EQ,CASH,Z,INE864T01011,1.0,0.01,1,1,TIAANC,0
BSE,540146,ACML,BSE-ACML,Aditya Consumer,EQ,CASH,M,INE427V01013,1000.0,0.01,1,1,ACML,0
BSE,540136,HPL,BSE-HPL,HPL Electric & Power,EQ,CASH,B,INE495S01016,1.0,0.05,1,1,HPL,0
BSE,540135,ARCFIN,BSE-ARCFIN,ARC Finance,EQ,CASH,X,INE202R01026,1.0,0.01,1,1,ARCFIN,0
BSE,540318,SUERYAAKNI,BSE-SUERYAAKNI,Sueryaa Knitwear,EQ,CASH,XT,INE249U01013,1.0,0.01,1,1,SUERYAAKNI,0
BSE,540168,SUPRAPFSL,BSE-SUPRAPFSL,Supra Pacific Manage,EQ,CASH,X,INE268T01015,1.0,0.01,1,1,SUPRAPFSL,0
BSE,540199,CMBL,BSE-CMBL,Corporate Merchant,EQ,CASH,XT,INE850R01014,1.0,0.05,1,1,CMBL,0
BSE,540145,VALIANTORG,BSE-VALIANTORG,Valiant Organics,EQ,CASH,B,INE565V01010,1.0,0.05,1,1,VALIANTORG,0
BSE,540649,AVADHSUGAR,BSE-AVADHSUGAR,Avadh Sugar & Energy,EQ,CASH,B,INE349W01017,1.0,0.05,1,1,AVADHSUGAR,0
BSE,540492,STARLENT,BSE-STARLENT,Starlineps Entr,EQ,CASH,B,INE594W01042,1.0,0.01,1,1,STARLENT,0
BSE,540526,IRBINVIT,BSE-IRBINVIT,IRBINVIT,EQ,CASH,IF,INE183W23014,1.0,0.01,1,1,IRBINVIT,0
BSE,540669,UTINEXT50,BSE-UTINEXT50,UTINEXT50,EQ,CASH,B,INF789F1AUW9,1.0,0.01,1,1,UTINEXT50,0
BSE,540613,GEL,BSE-GEL,Gautam Exim,EQ,CASH,MT,INE721X01015,375.0,0.05,1,1,GEL,0
BSE,540673,SIS,BSE-SIS,SIS,EQ,CASH,B,INE285J01028,1.0,0.05,1,1,SIS,0
BSE,540612,LOWVOLIETF,BSE-LOWVOLIETF,ICICILOVOL,EQ,CASH,B,INF109KC19U5,1.0,0.01,1,1,LOWVOLIETF,0
BSE,540699,DIXON,BSE-DIXON,Dixon Technologies,EQ,CASH,A,INE935N01020,1.0,0.05,1,1,DIXON,0
BSE,540416,OCTAWARE,BSE-OCTAWARE,Octaware Tech,EQ,CASH,M,INE208U01019,1600.0,0.01,1,1,OCTAWARE,0
BSE,540648,PALASHSECU,BSE-PALASHSECU,Palash Securities,EQ,CASH,B,INE471W01019,1.0,0.05,1,1,PALASHSECU,0
BSE,540602,GTPL,BSE-GTPL,GTPL Hathway,EQ,CASH,B,INE869I01013,1.0,0.05,1,1,GTPL,0
BSE,540550,YUG,BSE-YUG,Yug Decor,EQ,CASH,M,INE796W01019,3450.0,0.01,1,1,YUG,0
BSE,540515,KANUNGO,BSE-KANUNGO,Kanungo Financiers,EQ,CASH,X,INE453S01015,1.0,0.01,1,1,KANUNGO,0
BSE,540679,SMSLIFE,BSE-SMSLIFE,Haleos Labs,EQ,CASH,B,INE320X01016,1.0,0.05,1,1,SMSLIFE,0
BSE,540497,SCHAND,BSE-SCHAND,S Chand & Co,EQ,CASH,B,INE807K01035,1.0,0.05,1,1,SCHAND,0
BSE,540467,PARMSILK,BSE-PARMSILK,Parmeshwari Silk,EQ,CASH,XT,INE808R01012,1.0,0.01,1,1,PARMSILK,0
BSE,540650,MAGADSUGAR,BSE-MAGADSUGAR,Magadh Sugar & Energ,EQ,CASH,B,INE347W01011,1.0,0.05,1,1,MAGADSUGAR,0
BSE,540615,7NR,BSE-7NR,7NR Retail,EQ,CASH,X,INE413X01035,1.0,0.01,1,1,7NR,0
BSE,540694,ANG,BSE-ANG,ANG Lifesciences,EQ,CASH,B,INE236W01016,1.0,0.01,1,1,ANG,0
BSE,540519,MEERA,BSE-MEERA,Meera Industries,EQ,CASH,B,INE343X01018,1.0,0.01,1,1,MEERA,0
BSE,540455,ESCORP,BSE-ESCORP,Escorp Asst Mgmt,EQ,CASH,T,INE953W01016,1.0,0.05,1,1,ESCORP,0
BSE,540681,CHOTHANI,BSE-CHOTHANI,Chothani Foods,EQ,CASH,M,INE344X01016,2500.0,0.01,1,1,CHOTHANI,0
BSE,540647,GANGESSECU,BSE-GANGESSECU,Ganges Securities,EQ,CASH,B,INE335W01016,1.0,0.05,1,1,GANGESSECU,0
BSE,540565,INDIGRID,BSE-INDIGRID,India Grid Trust,EQ,CASH,IF,INE219X23014,1.0,0.01,1,1,INDIGRID,0
BSE,540596,ERIS,BSE-ERIS,Eris Lifesciences,EQ,CASH,A,INE406M01024,1.0,0.05,1,1,ERIS,0
BSE,540692,APEX,BSE-APEX,Apex Frozen Foods,EQ,CASH,B,INE346W01013,1.0,0.05,1,1,APEX,0
BSE,540693,SHISHIND,BSE-SHISHIND,Shish Industries,EQ,CASH,B,INE145Y01023,1.0,0.01,1,1,SHISHIND,0
BSE,540575,STARCEMENT,BSE-STARCEMENT,Star Cement,EQ,CASH,A,INE460H01021,1.0,0.05,1,1,STARCEMENT,0
BSE,540696,KCDGROUP,BSE-KCDGROUP,KCD Industries,EQ,CASH,X,INE185U01035,1.0,0.01,1,1,KCDGROUP,0
BSE,540701,DCAL,BSE-DCAL,Dishman Carbogen,EQ,CASH,B,INE385W01011,1.0,0.05,1,1,DCAL,0
BSE,540642,SALASAR,BSE-SALASAR,Salasar Techno,EQ,CASH,B,INE170V01027,1.0,0.01,1,1,SALASAR,0
BSE,540468,KMSMEDI,BSE-KMSMEDI,KMS Medisurgi,EQ,CASH,MT,INE870V01014,1000.0,0.05,1,1,KMSMEDI,0
BSE,540425,SHANKARA,BSE-SHANKARA,Shankara Bldg. Prod,EQ,CASH,B,INE274V01019,1.0,0.05,1,1,SHANKARA,0
BSE,540402,MANAS,BSE-MANAS,Manas Properties,EQ,CASH,MT,INE800W01019,300.0,0.05,1,1,MANAS,0
BSE,540686,SMRUTHIORG,BSE-SMRUTHIORG,Smruthi Organics,EQ,CASH,X,INE172E01011,1.0,0.05,1,1,SMRUTHIORG,0
BSE,540700,BRNL,BSE-BRNL,Bharat Road Network,EQ,CASH,B,INE727S01012,1.0,0.01,1,1,BRNL,0
BSE,540652,CTCL,BSE-CTCL,Captain Technocast,EQ,CASH,M,INE931X01010,750.0,0.05,1,1,CTCL,0
BSE,540590,RIDDHICORP,BSE-RIDDHICORP,Riddhi Corporate Serv,EQ,CASH,X,INE325X01015,1.0,0.01,1,1,RIDDHICORP,0
BSE,540680,KIOCL,BSE-KIOCL,KIOCL,EQ,CASH,T,INE880L01014,1.0,0.05,1,1,KIOCL,0
BSE,540544,PSPPROJECT,BSE-PSPPROJECT,PSP Projects,EQ,CASH,B,INE488V01015,1.0,0.05,1,1,PSPPROJECT,0
BSE,540691,ABCAPITAL,BSE-ABCAPITAL,Aditya Birla Cap,EQ,CASH,A,INE674K01013,1.0,0.05,1,1,ABCAPITAL,0
BSE,540404,PRIMEFRESH,BSE-PRIMEFRESH,Prime Fresh,EQ,CASH,T,INE442V01012,1.0,0.05,1,1,PRIMEFRESH,0
BSE,540403,CLEDUCATE,BSE-CLEDUCATE,CL Educate,EQ,CASH,T,INE201M01029,1.0,0.01,1,1,CLEDUCATE,0
BSE,540614,GGENG,BSE-GGENG,GG Engineering,EQ,CASH,X,INE694X01030,1.0,0.01,1,1,GGENG,0
BSE,540654,GSTL,BSE-GSTL,Globalspace Tech,EQ,CASH,X,INE632W01016,1.0,0.01,1,1,GSTL,0
BSE,540595,TEJASNET,BSE-TEJASNET,Tejas Networks,EQ,CASH,A,INE010J01012,1.0,0.05,1,1,TEJASNET,0
BSE,540651,JIGAR,BSE-JIGAR,Jigar Cables,EQ,CASH,M,INE943X01015,2000.0,0.01,1,1,JIGAR,0
BSE,540405,OCEANIC,BSE-OCEANIC,Oceanic Foods,EQ,CASH,XT,INE711V01010,1.0,0.01,1,1,OCEANIC,0
BSE,540545,BGJL,BSE-BGJL,Bhakti Gems & Jewel,EQ,CASH,X,INE986W01016,1.0,0.01,1,1,BGJL,0
BSE,540597,CONTAINER,BSE-CONTAINER,Containerway Intl,EQ,CASH,X,INE319U01022,1.0,0.01,1,1,CONTAINER,0
BSE,540481,CLFL,BSE-CLFL,Classic Leasing,EQ,CASH,X,INE949C01016,1.0,0.01,1,1,CLFL,0
BSE,540530,HUDCO,BSE-HUDCO,HUDCO,EQ,CASH,A,INE031A01017,1.0,0.05,1,1,HUDCO,0
BSE,540702,LASA,BSE-LASA,Lasa Supergenerics,EQ,CASH,T,INE670X01014,1.0,0.01,1,1,LASA,0
BSE,540678,COCHINSHIP,BSE-COCHINSHIP,Cochin Shipyard,EQ,CASH,A,INE704P01025,1.0,0.05,1,1,COCHINSHIP,0
BSE,540611,AUBANK,BSE-AUBANK,AU Small Fin. Bank,EQ,CASH,A,INE949L01017,1.0,0.05,1,1,AUBANK,0
BSE,540570,VARIMAN,BSE-VARIMAN,Variman Global,EQ,CASH,X,INE717F01028,1.0,0.01,1,1,VARIMAN,0
BSE,540788,ASPIRA,BSE-ASPIRA,Aspira Pathlab,EQ,CASH,X,INE500C01017,1.0,0.01,1,1,ASPIRA,0
BSE,540725,SHAREINDIA,BSE-SHAREINDIA,Share India,EQ,CASH,A,INE932X01026,1.0,0.05,1,1,SHAREINDIA,0
BSE,540750,IEX,BSE-IEX,IEX,EQ,CASH,A,INE022Q01020,1.0,0.05,1,1,IEX,0
BSE,540824,ASTRON,BSE-ASTRON,Astron Paper & Board,EQ,CASH,B,INE646X01014,1.0,0.01,1,1,ASTRON,0
BSE,540718,AAYUSHBULL,BSE-AAYUSHBULL,Aayush Art And Bull.,EQ,CASH,M,INE777X01017,125.0,0.05,1,1,AAYUSHBULL,0
BSE,540716,ICICIGI,BSE-ICICIGI,ICICI Lombard Gen.,EQ,CASH,A,INE765G01017,1.0,0.05,1,1,ICICIGI,0
BSE,540704,MATRIMONY,BSE-MATRIMONY,Matrimony.Com,EQ,CASH,B,INE866R01028,1.0,0.05,1,1,MATRIMONY,0
BSE,540727,POOJA,BSE-POOJA,Poojawestern Metaliks,EQ,CASH,B,INE973X01012,1.0,0.01,1,1,POOJA,0
BSE,540776,5PAISA,BSE-5PAISA,5Paisa Capital,EQ,CASH,B,INE618L01018,1.0,0.05,1,1,5PAISA,0
BSE,540703,PROCLB,BSE-PROCLB,Provestment Serv,EQ,CASH,X,INE438C01010,1.0,0.01,1,1,PROCLB,0
BSE,540775,KHADIM,BSE-KHADIM,Khadim,EQ,CASH,B,INE834I01025,1.0,0.05,1,1,KHADIM,0
BSE,540774,IFGLEXPOR,BSE-IFGLEXPOR,IFGL Refractories,EQ,CASH,B,INE133Y01011,1.0,0.05,1,1,IFGLEXPOR,0
BSE,540730,MEHAI,BSE-MEHAI,Mehai Technology,EQ,CASH,X,INE062Y01020,1.0,0.01,1,1,MEHAI,0
BSE,540755,GICRE,BSE-GICRE,General Insurance,EQ,CASH,A,INE481Y01014,1.0,0.05,1,1,GICRE,0
BSE,540797,SHALBY,BSE-SHALBY,Shalby,EQ,CASH,B,INE597J01018,1.0,0.05,1,1,SHALBY,0
BSE,540710,CAPACITE,BSE-CAPACITE,Capacite Infra,EQ,CASH,B,INE264T01014,1.0,0.05,1,1,CAPACITE,0
BSE,540874,7SEASL,BSE-7SEASL,7Seas Enter,EQ,CASH,X,INE454F01010,1.0,0.01,1,1,7SEASL,0
BSE,540787,ICICIB22,BSE-ICICIB22,BHARAT22,EQ,CASH,A,INF109KB15Y7,1.0,0.01,1,1,ICICIB22,0
BSE,540743,GODREJAGRO,BSE-GODREJAGRO,Godrej Agrovet,EQ,CASH,A,INE850D01014,1.0,0.05,1,1,GODREJAGRO,0
BSE,540717,PQIF,BSE-PQIF,Polo Queen Inds,EQ,CASH,B,INE689M01025,1.0,0.01,1,1,PQIF,0
BSE,540829,CHANDRIMA,BSE-CHANDRIMA,Chandrima Mercantiles,EQ,CASH,XT,INE371F01024,1.0,0.01,1,1,CHANDRIMA,0
BSE,540782,SBRANDS,BSE-SBRANDS,Sanghvi Brands,EQ,CASH,M,INE204Y01010,1000.0,0.01,1,1,SBRANDS,0
BSE,540762,TIINDIA,BSE-TIINDIA,Tube Investments,EQ,CASH,A,INE974X01010,1.0,0.05,1,1,TIINDIA,0
BSE,540757,SCPL,BSE-SCPL,Sheetal Cool Prods,EQ,CASH,B,INE501Y01019,1.0,0.05,1,1,SCPL,0
BSE,540843,RITHWIKFMS,BSE-RITHWIKFMS,Rithwik Facility,EQ,CASH,MT,INE819Y01015,1000.0,0.05,1,1,RITHWIKFMS,0
BSE,540749,MASFIN,BSE-MASFIN,MAS Financial,EQ,CASH,B,INE348L01012,1.0,0.05,1,1,MASFIN,0
BSE,540709,RHFL,BSE-RHFL,Reliance Home Finance,EQ,CASH,Z,INE217K01011,1.0,0.01,1,1,RHFL,0
BSE,540769,NIACL,BSE-NIACL,New India Assurance,EQ,CASH,A,INE470Y01017,1.0,0.05,1,1,NIACL,0
BSE,540724,DIAMONDYD,BSE-DIAMONDYD,Prataap Snacks,EQ,CASH,B,INE393P01035,1.0,0.05,1,1,DIAMONDYD,0
BSE,540796,RATNABHUMI,BSE-RATNABHUMI,Ratnabhumi Dev,EQ,CASH,B,INE821Y01011,1.0,0.05,1,1,RATNABHUMI,0
BSE,540811,DML,BSE-DML,Diggi Multitrade,EQ,CASH,M,INE158R01012,5000.0,0.01,1,1,DML,0
BSE,540729,VANTABIO,BSE-VANTABIO,Vanta Bioscience,EQ,CASH,M,INE695X01011,750.0,0.01,1,1,VANTABIO,0
BSE,540850,JFL,BSE-JFL,Jhandewalas Foods,EQ,CASH,M,INE841Y01019,1000.0,0.01,1,1,JFL,0
BSE,540756,KAARYAFSL,BSE-KAARYAFSL,Kaarya Facilities,EQ,CASH,MT,INE282Y01016,6000.0,0.01,1,1,KAARYAFSL,0
BSE,540789,DNAMEDIA,BSE-DNAMEDIA,Diligent Media Co,EQ,CASH,B,INE016M01021,1.0,0.01,1,1,DNAMEDIA,0
BSE,540768,MAHLOG,BSE-MAHLOG,Mahindra Logistics,EQ,CASH,B,INE766P01016,1.0,0.05,1,1,MAHLOG,0
BSE,540738,STL,BSE-STL,Shreeji Translogst,EQ,CASH,B,INE402Y01028,1.0,0.01,1,1,STL,0
BSE,540726,TTFL,BSE-TTFL,Trident Texofab,EQ,CASH,T,INE071Y01013,1.0,0.05,1,1,TTFL,0
BSE,540879,APOLLO,BSE-APOLLO,Apollo Micro Systems,EQ,CASH,A,INE713T01028,1.0,0.05,1,1,APOLLO,0
BSE,540737,SGRL,BSE-SGRL,Shree Ganesh Remedies,EQ,CASH,B,INE414Y01015,1.0,0.05,1,1,SGRL,0
BSE,540809,MRCAGRO,BSE-MRCAGRO,MRC Agrotech,EQ,CASH,T,INE333Y01017,1.0,0.01,1,1,MRCAGRO,0
BSE,540777,HDFCLIFE,BSE-HDFCLIFE,HDFC Life Insurance,EQ,CASH,A,INE795G01014,1.0,0.05,1,1,HDFCLIFE,0
BSE,540786,SHARIKA,BSE-SHARIKA,Sharika Enterprises,EQ,CASH,T,INE669Y01022,1.0,0.01,1,1,SHARIKA,0
BSE,540728,SAYAJIIND,BSE-SAYAJIIND,Sayaji Industries,EQ,CASH,X,INE327G01032,1.0,0.01,1,1,SAYAJIIND,0
BSE,540719,SBILIFE,BSE-SBILIFE,SBI Life Insurance,EQ,CASH,A,INE123W01016,1.0,0.05,1,1,SBILIFE,0
BSE,540735,IRIS,BSE-IRIS,Iris Business Serv.,EQ,CASH,B,INE864K01010,1.0,0.05,1,1,IRIS,0
BSE,540821,CRYSTAL,BSE-CRYSTAL,Crystal Business Sys,EQ,CASH,X,INE994R01028,1.0,0.01,1,1,CRYSTAL,0
BSE,540767,NAM-INDIA,BSE-NAM-INDIA,Nippon Life India AMC,EQ,CASH,A,INE298J01013,1.0,0.05,1,1,NAM-INDIA,0
BSE,540795,DYCL,BSE-DYCL,Dynamic Cables,EQ,CASH,B,INE600Y01019,1.0,0.05,1,1,DYCL,0
BSE,540954,IWP,BSE-IWP,Indian Wood Prods,EQ,CASH,X,INE586E01020,1.0,0.01,1,1,IWP,0
BSE,541112,SHREESHAY,BSE-SHREESHAY,Shreeshay Engineers,EQ,CASH,M,INE452Z01012,2000.0,0.01,1,1,SHREESHAY,0
